timestamp,elapsed_sec,force_pct,position_pct,temperature_c,grasp_state,velocity,torque,lost,reserve
1773695275.9582567,0.0038106441497802734,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695275.9919837,0.03766155242919922,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695276.0256824,0.07136154174804688,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695276.0597413,0.1054222583770752,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695276.0934641,0.1391446590423584,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695276.127327,0.17300796508789062,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695276.1609945,0.20667600631713867,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695276.1946435,0.2403244972229004,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695276.2284377,0.27411866188049316,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695276.262119,0.30780029296875,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695276.2958262,0.3415048122406006,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695276.3296764,0.3753516674041748,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695276.3635104,0.40918517112731934,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695276.3972325,0.44291210174560547,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695276.43111,0.47678446769714355,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695276.4649026,0.510582685470581,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695276.4989874,0.5446610450744629,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695276.5327635,0.578437089920044,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695276.5665185,0.6122000217437744,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695276.6002257,0.645906925201416,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695276.63396,0.6796393394470215,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695276.6679955,0.7136671543121338,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695276.7020411,0.7477130889892578,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695276.7374465,0.7831194400787354,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695276.7712007,0.8168799877166748,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695276.804898,0.850578784942627,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695276.8387158,0.8843834400177002,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695276.8724494,0.9181289672851562,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695276.9061465,0.9518275260925293,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695276.9398453,0.9855186939239502,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695276.9737716,1.0194461345672607,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695277.007484,1.0531642436981201,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695277.0411875,1.0868675708770752,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695277.0748365,1.1205170154571533,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695277.1084907,1.1541712284088135,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695277.1421702,1.1878514289855957,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695277.1760926,1.2217652797698975,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695277.2099965,1.255671739578247,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695277.2436538,1.2893352508544922,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695277.277425,1.3231005668640137,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695277.3111064,1.3567876815795898,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695277.3448143,1.3904955387115479,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695277.3784869,1.424168586730957,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695277.4122033,1.4578840732574463,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695277.4458458,1.4915270805358887,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695277.4795382,1.5252196788787842,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695277.513396,1.5590715408325195,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695277.5472062,1.5928828716278076,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695277.5808938,1.6265709400177002,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695277.614617,1.6602973937988281,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695277.6489997,1.6946730613708496,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695277.68272,1.7284014225006104,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695277.7163782,1.7620594501495361,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695277.7500014,1.7956838607788086,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695277.7837636,1.8294434547424316,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695277.8176441,1.863325595855713,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695277.8514285,1.897101879119873,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695277.8855739,1.9312448501586914,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695277.9200268,1.965700387954712,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
1773695277.9538164,1.9994933605194092,20.0,0.0,46,holding,0.0,3.0,0,"[0, 0]"
