timestamp,elapsed_sec,force_pct,position_pct,temperature_c,grasp_state,velocity,torque,lost,reserve
1771109028.4639385,0.00014209747314453125,15.0,2.5599999008355314,33,holding,0.0,3.0,0,"[0, 0]"
1771109028.497733,0.03403949737548828,15.0,1.4800000245924347,33,holding,0.0,3.0,0,"[0, 0]"
1771109028.5316315,0.06793928146362305,15.0,1.4800000245924347,33,holding,0.0,3.0,0,"[0, 0]"
1771109028.565452,0.1017606258392334,15.0,1.4800000245924347,33,holding,0.0,3.0,0,"[0, 0]"
1771109028.599231,0.13554143905639648,15.0,1.4800000245924347,33,holding,0.0,3.0,0,"[0, 0]"
1771109028.632996,0.16930580139160156,15.0,1.4800000245924347,33,holding,0.0,3.0,0,"[0, 0]"
1771109028.666785,0.2030949592590332,15.0,1.4800000245924347,33,holding,0.0,3.0,0,"[0, 0]"
1771109028.7005343,0.23684358596801758,15.0,1.440000064946987,33,holding,0.0,3.0,0,"[0, 0]"
1771109028.7342384,0.27054786682128906,15.0,1.4800000245924347,33,holding,0.0,3.0,0,"[0, 0]"
1771109028.7681296,0.30443763732910156,15.0,1.4800000245924347,33,holding,0.0,3.0,0,"[0, 0]"
1771109028.801847,0.33815741539001465,15.0,1.4800000245924347,33,holding,0.0,3.0,0,"[0, 0]"
1771109028.8355992,0.37190890312194824,15.0,1.4800000245924347,33,holding,0.0,3.0,0,"[0, 0]"
1771109028.8693514,0.40566062927246094,15.0,1.4800000245924347,33,holding,0.0,3.0,0,"[0, 0]"
1771109028.9029932,0.4393045902252197,15.0,1.440000064946987,33,holding,0.0,3.0,0,"[0, 0]"
1771109028.9366322,0.4729442596435547,15.0,1.4800000245924347,33,holding,0.0,3.0,0,"[0, 0]"
1771109028.970445,0.5067534446716309,15.0,1.4800000245924347,33,holding,0.0,3.0,0,"[0, 0]"
1771109029.0041692,0.5404794216156006,15.0,1.4800000245924347,33,holding,0.0,3.0,0,"[0, 0]"
1771109029.0380116,0.5743212699890137,15.0,1.4800000245924347,33,holding,0.0,3.0,0,"[0, 0]"
1771109029.071857,0.6081657409667969,15.0,1.440000064946987,33,holding,0.0,3.0,0,"[0, 0]"
1771109029.1056976,0.642005443572998,15.0,1.4800000245924347,33,holding,0.0,3.0,0,"[0, 0]"
1771109029.1396556,0.6759626865386963,15.0,1.4800000245924347,33,holding,0.0,3.0,0,"[0, 0]"
1771109029.17332,0.7096307277679443,15.0,1.4800000245924347,33,holding,0.0,3.0,0,"[0, 0]"
1771109029.2069736,0.743283748626709,15.0,1.4800000245924347,33,holding,0.0,3.0,0,"[0, 0]"
1771109029.2408707,0.7771787643432617,15.0,1.4800000245924347,33,holding,0.0,3.0,0,"[0, 0]"
1771109029.2746985,0.8110084533691406,15.0,1.4800000245924347,33,holding,0.0,3.0,0,"[0, 0]"
1771109029.3085592,0.8448679447174072,15.0,1.440000064946987,33,holding,0.0,3.0,0,"[0, 0]"
1771109029.3423362,0.8786444664001465,15.0,1.4800000245924347,33,holding,0.0,3.0,0,"[0, 0]"
1771109029.3762345,0.9125430583953857,15.0,1.4800000245924347,33,holding,0.0,3.0,0,"[0, 0]"
1771109029.4099143,0.946216344833374,15.0,1.440000064946987,33,holding,0.0,3.0,0,"[0, 0]"
1771109029.4436488,0.9799585342407227,15.0,1.4800000245924347,33,holding,0.0,3.0,0,"[0, 0]"
1771109029.477456,1.013763666152954,15.0,1.4800000245924347,33,holding,0.0,3.0,0,"[0, 0]"
