timestamp,elapsed_sec,force_pct,position_pct,temperature_c,grasp_state,velocity,torque,lost,reserve
1771187664.5956917,0.004165172576904297,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187664.6293476,0.03791189193725586,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187664.6629553,0.07152152061462402,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187664.6965978,0.10516500473022461,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187664.730171,0.13873910903930664,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187664.763823,0.17239069938659668,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187664.7974794,0.20604467391967773,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187664.8311055,0.23967289924621582,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187664.8647714,0.27333641052246094,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187664.8983731,0.30694007873535156,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187664.9320028,0.34057021141052246,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187664.9655771,0.3741443157196045,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187664.9991708,0.40773844718933105,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187665.0327632,0.4413313865661621,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187665.0663352,0.47490358352661133,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187665.1000838,0.5086514949798584,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187665.1337736,0.5423417091369629,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187665.1673608,0.5759289264678955,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187665.2009394,0.6095075607299805,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187665.2346463,0.6432135105133057,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187665.2683315,0.676898717880249,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187665.3019412,0.7105090618133545,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187665.3355746,0.7441425323486328,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187665.369151,0.777719259262085,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187665.4028966,0.8114643096923828,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187665.4365323,0.8450987339019775,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187665.4702108,0.8787782192230225,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187665.5038507,0.9124164581298828,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187665.5375314,0.9460976123809814,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187665.571164,0.979729175567627,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187665.6048028,1.0133695602416992,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187665.638443,1.0470099449157715,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187665.6721134,1.0806803703308105,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187665.7057638,1.1143300533294678,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187665.7393742,1.1479411125183105,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187665.773057,1.1816215515136719,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187665.8067334,1.2152988910675049,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187665.8404155,1.2489807605743408,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187665.8741183,1.2826833724975586,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187665.9077985,1.31636381149292,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187665.9414623,1.350027322769165,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187665.9752696,1.383833885192871,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187666.0090497,1.4176135063171387,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187666.0427654,1.4513256549835205,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187666.0764656,1.4850304126739502,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187666.1101556,1.5187206268310547,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187666.1439104,1.5524687767028809,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187666.1776226,1.5861883163452148,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187666.2113242,1.6198902130126953,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187666.2450624,1.653627634048462,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187666.278732,1.6872973442077637,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187666.312432,1.7209968566894531,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187666.3461733,1.754737377166748,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187666.3798988,1.788463830947876,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187666.413602,1.822167158126831,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187666.4472864,1.8558523654937744,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187666.4810002,1.8895666599273682,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
1771187666.5147877,1.923354148864746,25.0,1.2799999504177657,45,holding,0.0,3.0,0,"[0, 0]"
