timestamp,elapsed_sec,force_pct,position_pct,temperature_c,grasp_state,velocity,torque,lost,reserve
1773694462.1681354,0.0005657672882080078,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694462.2018454,0.035797834396362305,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694462.2356493,0.06959891319274902,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694462.2693467,0.1033029556274414,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694462.3030918,0.13701462745666504,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694462.336793,0.17074060440063477,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694462.3705282,0.2044820785522461,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694462.4044251,0.23836803436279297,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694462.4380846,0.27204108238220215,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694462.4717147,0.30567193031311035,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694462.506116,0.3400537967681885,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694462.5399022,0.3738555908203125,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694462.5735831,0.40753865242004395,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694462.6075306,0.4414808750152588,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694462.6413805,0.47533488273620605,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694462.675197,0.5091493129730225,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694462.7094574,0.5434055328369141,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694462.7444313,0.5783851146697998,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694462.7781355,0.6120915412902832,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694462.8118298,0.6457862854003906,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694462.8456078,0.679558277130127,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694462.8798778,0.7138276100158691,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694462.9136271,0.7475814819335938,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694462.947903,0.7818481922149658,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694462.9822016,0.8161425590515137,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694463.0163665,0.8503122329711914,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694463.0501213,0.8840758800506592,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694463.0843809,0.9183225631713867,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694463.1180968,0.9520518779754639,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694463.1517828,0.9857304096221924,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694463.1859055,1.0198535919189453,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694463.2196207,1.0535757541656494,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694463.2532835,1.0872387886047363,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694463.2869189,1.1208746433258057,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694463.3208017,1.1547520160675049,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694463.3544812,1.1884357929229736,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694463.388177,1.2221262454986572,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694463.422352,1.2563023567199707,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694463.456021,1.2899768352508545,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694463.4897158,1.3236713409423828,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694463.523426,1.357372522354126,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694463.5573678,1.3913192749023438,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694463.5913277,1.425279140472412,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694463.6250727,1.459029197692871,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694463.6588101,1.4927654266357422,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694463.692867,1.526813268661499,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694463.7265363,1.5604920387268066,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694463.7602172,1.5941731929779053,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694463.7939408,1.6278958320617676,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694463.8276093,1.661564588546753,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694463.861242,1.6951980590820312,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694463.8949983,1.7289514541625977,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694463.928664,1.7626183032989502,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694463.9624615,1.7964117527008057,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694463.9962857,1.8302347660064697,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694464.030039,1.8639867305755615,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694464.065745,1.8996896743774414,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694464.0994818,1.933436632156372,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694464.1333473,1.9672963619232178,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694464.1674023,2.0013484954833984,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694464.201501,2.0354559421539307,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694464.2357047,2.069650411605835,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694464.2693458,2.103295087814331,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694464.30305,2.1370058059692383,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694464.3366961,2.170647621154785,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694464.3705213,2.2044711112976074,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694464.4044194,2.2383668422698975,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694464.4383426,2.2722926139831543,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694464.4719744,2.3059303760528564,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694464.5056572,2.3396120071411133,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694464.5394225,2.3733723163604736,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694464.573081,2.4070329666137695,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694464.6067748,2.4407289028167725,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694464.6406078,2.474557638168335,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694464.6742845,2.50823974609375,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694464.707965,2.541919708251953,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694464.7416227,2.5755765438079834,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694464.7753205,2.609276294708252,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694464.8090756,2.6430160999298096,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694464.8429728,2.67692232131958,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694464.877038,2.7109832763671875,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694464.9106894,2.744645118713379,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694464.9447033,2.7786498069763184,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694464.9784613,2.8124167919158936,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694465.0121715,2.8461265563964844,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694465.0461252,2.8800714015960693,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694465.0798047,2.91375994682312,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694465.1136017,2.947545051574707,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694465.1477706,2.981717348098755,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694465.1817458,3.0156936645507812,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694465.2158852,3.0498287677764893,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694465.2507958,3.084737539291382,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694465.284529,3.1184818744659424,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694465.3182654,3.152214288711548,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694465.3519561,3.185911178588867,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694465.3860831,3.220000743865967,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694465.4198031,3.253757953643799,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694465.4534917,3.2874462604522705,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694465.4871423,3.3210976123809814,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694465.5208569,3.354809522628784,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694465.5545135,3.3884685039520264,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694465.5882435,3.422196626663208,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694465.6219184,3.4558682441711426,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694465.6556659,3.4896185398101807,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694465.6893601,3.523308277130127,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694465.723034,3.556987762451172,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694465.7566855,3.5906407833099365,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694465.7905147,3.6244595050811768,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694465.8241675,3.658121109008789,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694465.857835,3.6917831897735596,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694465.8914893,3.7254436016082764,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694465.9252362,3.759190082550049,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694465.9589376,3.7928924560546875,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694465.992613,3.8265678882598877,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694466.0264294,3.860381603240967,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694466.06016,3.894115686416626,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694466.0938237,3.9277782440185547,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694466.1275048,3.9614598751068115,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694466.1611543,3.995110034942627,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694466.1948416,4.028796434402466,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694466.2288244,4.062778949737549,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694466.262506,4.0964577198028564,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694466.2964418,4.13039231300354,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694466.3305244,4.164469242095947,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694466.3668194,4.200759172439575,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694466.4006324,4.234578847885132,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694466.4343526,4.268306016921997,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694466.4680378,4.301992177963257,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694466.501723,4.335677146911621,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694466.5356624,4.369608640670776,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694466.5694005,4.403347492218018,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694466.60311,4.437058448791504,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694466.6367834,4.470738649368286,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694466.670561,4.5045082569122314,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694466.704376,4.538331985473633,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694466.7381957,4.5721447467803955,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694466.7718425,4.60579776763916,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694466.8054729,4.6394288539886475,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694466.8391442,4.673099517822266,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694466.8728483,4.706796646118164,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694466.906497,4.740452289581299,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694466.9403083,4.774264097213745,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694466.973971,4.807927131652832,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694467.007617,4.841572284698486,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
1773694467.0413957,4.87534499168396,20.0,0.0,37,holding,0.0,3.0,0,"[0, 0]"
